audit_id,audit_priority,detection_event_id,dataset_id,split,detector,validation_status,semantic_evidence,protocols,pool_addresses,attacker_address,attacker_executor_address,economic_entity_addresses,attacker_front_hash,attacker_front_index,attacker_front_status,attacker_front_selector,attacker_back_hash,attacker_back_index,attacker_back_status,attacker_back_selector,victim_hash,victim_index,victim_status,victim_selector,attacker_gas_cost_wei,attacker_gas_cost_eth,attacker_native_value_out_wei,attacker_transfer_events,attacker_token_deltas_raw_json,weth_delta_wei,weth_delta_eth,weth_after_gas_wei,weth_after_gas_eth,economic_status,front_etherscan_url,back_etherscan_url,victim_etherscan_url
semantic__displacement__3396,1,3396,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 0.912.,,,0xc0f5780a0e14c44469c5aa198986aa183633b6a6,,0xc0f5780a0e14c44469c5aa198986aa183633b6a6,0xae3fcf8181aa5b6f3e9ee99ea5b8055f75f178da8c4f9fb858fee2b73e970625,9,1,0x70bce2d6,,,,,0xbad0c613e6b392eca1e8ede7d3d77c5539d9c4588ec264322fd0f86f9fe0560a,10,0,0x70bce2d6,23423100000000000,0.023423099999999999,60000000000000000,0,{},,,,,insufficient_transfer_visibility,https://etherscan.io/tx/0xae3fcf8181aa5b6f3e9ee99ea5b8055f75f178da8c4f9fb858fee2b73e970625,,https://etherscan.io/tx/0xbad0c613e6b392eca1e8ede7d3d77c5539d9c4588ec264322fd0f86f9fe0560a
semantic__displacement__4333,1,4333,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 0.971.,,,0x50c9c39b57879502a0da93e340b9c80b5f917aa1,,0x50c9c39b57879502a0da93e340b9c80b5f917aa1,0x9b5516ec3c93e5ba3baa3ca7973992261b883734767ef4b67a02d06ef02bb00d,2,1,0xc358547e,,,,,0xde01d20e6564995878788b7f3cd84f1099c6f88564fee68ba674955c69c1bdd1,3,0,0xc358547e,2821160688310923,0.002821160688310923,9660535405255153,0,{},,,,,insufficient_transfer_visibility,https://etherscan.io/tx/0x9b5516ec3c93e5ba3baa3ca7973992261b883734767ef4b67a02d06ef02bb00d,,https://etherscan.io/tx/0xde01d20e6564995878788b7f3cd84f1099c6f88564fee68ba674955c69c1bdd1
semantic__displacement__5944,1,5944,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x77772275ac16aef12eae0ac9958360044012d777,,0x77772275ac16aef12eae0ac9958360044012d777,0xc47138a3e43a62f36908b035d3334ecc4f151c597c8ebe9b636346379ad05858,4,1,0x5bcea4d5,,,,,0xc3c983f93cd528de93e8a75e42d58c0c2df1424ac5436acd193c782151d10327,5,0,0x5bcea4d5,3385800000000000,0.003385800000000000,5000000000000000,0,{},,,,,insufficient_transfer_visibility,https://etherscan.io/tx/0xc47138a3e43a62f36908b035d3334ecc4f151c597c8ebe9b636346379ad05858,,https://etherscan.io/tx/0xc3c983f93cd528de93e8a75e42d58c0c2df1424ac5436acd193c782151d10327
semantic__displacement__5946,1,5946,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x77772275ac16aef12eae0ac9958360044012d777,,0x77772275ac16aef12eae0ac9958360044012d777,0x27ee8266c817e068f05be4ec56103e81ec73c3ae35ba9cfd9c379de3b9274b36,6,1,0x5bcea4d5,,,,,0xbbc3e01f741bbf230332a877d70243221000ffb70d110dc71a2ae317a7256bf9,7,0,0x5bcea4d5,3385800000000000,0.003385800000000000,5000000000000000,0,{},,,,,insufficient_transfer_visibility,https://etherscan.io/tx/0x27ee8266c817e068f05be4ec56103e81ec73c3ae35ba9cfd9c379de3b9274b36,,https://etherscan.io/tx/0xbbc3e01f741bbf230332a877d70243221000ffb70d110dc71a2ae317a7256bf9
semantic__displacement__6223,1,6223,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 0.938.,,,0x930a6791f95351f53d89bd01300e6e101f74eb29,,0x930a6791f95351f53d89bd01300e6e101f74eb29,0x88544e52ec580cecbb908aa5d1f4e2d86a8bc91d047e973c4f8a1d873af0e478,34,1,0x3593564c,,,,,0x66a531356105a386341c0121581d4a5baf1bb19cad8e9da96c80d90e2ab9bf93,35,0,0x3593564c,11026260000000000,0.011026260000000000,0,2,"{""0x32a7c02e79c4ea1008dd6564b35f131428673c41"":-1000000000000000000000,""0xdac17f958d2ee523a2206206994597c13d831ec7"":1972672848}",,,,,requires_token_valuation,https://etherscan.io/tx/0x88544e52ec580cecbb908aa5d1f4e2d86a8bc91d047e973c4f8a1d873af0e478,,https://etherscan.io/tx/0x66a531356105a386341c0121581d4a5baf1bb19cad8e9da96c80d90e2ab9bf93
semantic__displacement__6287,1,6287,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x80aa112eed03dcc44bee7f2a1da7e5a0d04591bd,,0x80aa112eed03dcc44bee7f2a1da7e5a0d04591bd,0x4bea12461f4355ac74e2865c82eb41f54d46df8d9d57e32fb7677a92307ca246,12,1,0xc0331b3e,,,,,0xc6dfa519d3ac58b6c96687fa1a493e336e2c25ac5ec65486920cab216cb643f6,13,0,0xc0331b3e,4283806148527650,0.004283806148527650,0,0,{},,,,,insufficient_transfer_visibility,https://etherscan.io/tx/0x4bea12461f4355ac74e2865c82eb41f54d46df8d9d57e32fb7677a92307ca246,,https://etherscan.io/tx/0xc6dfa519d3ac58b6c96687fa1a493e336e2c25ac5ec65486920cab216cb643f6
semantic__displacement__6601,1,6601,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0xc5b25744e2339b62ca995053d53d6cdb504bbbc9,,0xc5b25744e2339b62ca995053d53d6cdb504bbbc9,0x678a5a52d6f6870bc2e247101541b6e02644f8cbadce97d877ebcd023edd6c1b,19,1,0x0162e2d0,,,,,0x3e2f70ede2654667210ab138c8dc0035ea9fd834e56b26172a4aefb424ccecdf,20,0,0x0162e2d0,11806294038338100,0.011806294038338100,158800000000000000,1,"{""0xa4e523dfd6e0b1888dab974c324cf6047b9a60ac"":6478626000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x678a5a52d6f6870bc2e247101541b6e02644f8cbadce97d877ebcd023edd6c1b,,https://etherscan.io/tx/0x3e2f70ede2654667210ab138c8dc0035ea9fd834e56b26172a4aefb424ccecdf
semantic__displacement__7277,1,7277,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 0.857.,,,0x3b6e13fb67bcb219f2e58424c2e5b4064795de36,,0x3b6e13fb67bcb219f2e58424c2e5b4064795de36,0x1c6b6cdd7e12953e317befd3a3e08cdc85bbd202393bbfda2b19096b2037b3f1,19,1,0x0162e2d0,,,,,0xd6d68e80210e697f20c1e4008b7cc4f283b3c5a1c395473e07725d3dce766ea7,20,0,0x0162e2d0,7528246324068096,0.007528246324068096,185600000000000000,1,"{""0x517a3592913eb3988c1b906a94c326656b35c1d8"":723800000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x1c6b6cdd7e12953e317befd3a3e08cdc85bbd202393bbfda2b19096b2037b3f1,,https://etherscan.io/tx/0xd6d68e80210e697f20c1e4008b7cc4f283b3c5a1c395473e07725d3dce766ea7
semantic__displacement__7778,1,7778,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x0b041be41bced4eccc3f269234c686b27e59a66d,,0x0b041be41bced4eccc3f269234c686b27e59a66d,0xb09063c3c91a49d1cdb081f76f3cbc7f6346cea443522207686e5035a407c938,50,1,0x0162e2d0,,,,,0x7ca37496bd27d97fe1b874b9014ac8968bb7e405bfcf4e3eec219f1b41e72902,51,0,0x0162e2d0,14183656086193000,0.014183656086193000,263000000000000000,1,"{""0xd7eea87c63a7b117a1700d6240af2e5725b68c36"":7560000000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xb09063c3c91a49d1cdb081f76f3cbc7f6346cea443522207686e5035a407c938,,https://etherscan.io/tx/0x7ca37496bd27d97fe1b874b9014ac8968bb7e405bfcf4e3eec219f1b41e72902
semantic__displacement__7783,1,7783,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0xf1dfe5db0f757e6af9be2cc2e31725369e0088d5,,0xf1dfe5db0f757e6af9be2cc2e31725369e0088d5,0xbbeb98751e5b8c08b282c197f6a80c3765e469d20687c3da64fa9a970675c68f,57,1,0x0162e2d0,,,,,0x3214ab165566c018d6e6baf57d9ad6a9af2c42c0ed564e69be9a0aed2a1e9f55,58,0,0x0162e2d0,14175550699054580,0.014175550699054580,316600000000000000,1,"{""0xd7eea87c63a7b117a1700d6240af2e5725b68c36"":7560000000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xbbeb98751e5b8c08b282c197f6a80c3765e469d20687c3da64fa9a970675c68f,,https://etherscan.io/tx/0x3214ab165566c018d6e6baf57d9ad6a9af2c42c0ed564e69be9a0aed2a1e9f55
semantic__displacement__7831,1,7831,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x357ef911aeaa7b3c7053e9a6ca9844dab9eddcec,,0x357ef911aeaa7b3c7053e9a6ca9844dab9eddcec,0x7ea0e9f6730d46240523cc9244f88d8ff8975b0db2ba1f6ff0e9f440843de0a5,137,1,0xba1f77e8,,,,,0x6d9365bf4f7e564f48d5448c9873a3b18e4a96fb4078c587ed5a75c47da52306,138,0,0xba1f77e8,40976216439855720,0.040976216439855717,0,0,{},,,,,insufficient_transfer_visibility,https://etherscan.io/tx/0x7ea0e9f6730d46240523cc9244f88d8ff8975b0db2ba1f6ff0e9f440843de0a5,,https://etherscan.io/tx/0x6d9365bf4f7e564f48d5448c9873a3b18e4a96fb4078c587ed5a75c47da52306
semantic__insertion__17,2,17,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v2,0x28d509116226d00b343a34fb733cc74be908ebb2,0x23b67524940b713ffcd6857f3243cea89b18344f,0x429cf888dae41d589d57f6dc685707bec755fe63,0x23b67524940b713ffcd6857f3243cea89b18344f|0x429cf888dae41d589d57f6dc685707bec755fe63,0x06bbed4c755614051bbdcd84423fe6a8cf4ca5562e80687f586d1e4f89e94960,4,1,0x02000000,0x8fc95cf4d302c175f399bdb50cb90a42814d6278b3d188ea1300dae4cdaed300,6,1,0x01000000,0xc3d4dc12e1645c2e3dc7c1dae74a41d68d53fc5427b33aac14a13ef7258f6313,5,1,0x3593564c,3478274118818417,0.003478274118818417,37822000,5,"{""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":10197953167753216,""0xdefb0b264032e4e128b00d02b3fd0aa00331237b"":-8307643865622464430}",10197953167753216,0.010197953167753217,6719679048934799,0.006719679048934799,mixed_assets_requires_valuation,https://etherscan.io/tx/0x06bbed4c755614051bbdcd84423fe6a8cf4ca5562e80687f586d1e4f89e94960,https://etherscan.io/tx/0x8fc95cf4d302c175f399bdb50cb90a42814d6278b3d188ea1300dae4cdaed300,https://etherscan.io/tx/0xc3d4dc12e1645c2e3dc7c1dae74a41d68d53fc5427b33aac14a13ef7258f6313
semantic__insertion__70,2,70,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v2,0x2fba756c64d4f9dbb17f1b3a1afb5f05af7f18c0,0x77ad3a15b78101883af36ad4a875e17c86ac65d1,0x00000000a991c429ee2ec6df19d40fe0c80088b8,0x00000000a991c429ee2ec6df19d40fe0c80088b8|0x77ad3a15b78101883af36ad4a875e17c86ac65d1,0x94ef96c935efd7284f662ee04ff743a3231b089bfc3109d1c323c963af494678,1,1,0xa6c018aa,0xcd74d073463d7bef2e85af3962a801625c61bd1fa3a9390242afd9467d148654,3,1,0xa6c01597,0x2e22a86806057250b57eb75da26e95f4fbe71e501e62d8c07cbfab30b2bd8303,2,1,0x77725df6,50720265502672886,0.050720265502672883,0,8,"{""0x7f3edcdd180dbe4819bd98fee8929b5cedb3adeb"":26829,""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":55317118009290913}",55317118009290913,0.055317118009290914,4596852506618027,0.004596852506618027,mixed_assets_requires_valuation,https://etherscan.io/tx/0x94ef96c935efd7284f662ee04ff743a3231b089bfc3109d1c323c963af494678,https://etherscan.io/tx/0xcd74d073463d7bef2e85af3962a801625c61bd1fa3a9390242afd9467d148654,https://etherscan.io/tx/0x2e22a86806057250b57eb75da26e95f4fbe71e501e62d8c07cbfab30b2bd8303
semantic__insertion__150,2,150,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v3,0xa9966025816c490dffe18b5c58818ec14e0ce5da,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80|0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x53753307d3e0601b6085ae020b8c6d3df4e6f05384ec18aaac03435ff0b6a2ae,0,1,0x048e9300,0x2ca0958b8b5820bc6a8323a67b5c85720cf348ad8b6e3ee1094d38dfffde215b,2,1,0x048eeda9,0xd67cee08c932759e0f0b09e59f6770c81090c630b5c495a5861d36f6fd143ebc,1,1,0x0d5f0e3b,92804936305424596,0.092804936305424593,0,6,"{""0x21413c119b0c11c5d96ae1bd328917bc5c8ed67e"":1421267016937992,""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":93271292769287185}",93271292769287185,0.093271292769287181,466356463862589,0.000466356463862589,mixed_assets_requires_valuation,https://etherscan.io/tx/0x53753307d3e0601b6085ae020b8c6d3df4e6f05384ec18aaac03435ff0b6a2ae,https://etherscan.io/tx/0x2ca0958b8b5820bc6a8323a67b5c85720cf348ad8b6e3ee1094d38dfffde215b,https://etherscan.io/tx/0xd67cee08c932759e0f0b09e59f6770c81090c630b5c495a5861d36f6fd143ebc
semantic__insertion__159,2,159,independent_sampled__estresse_pre_dencun_2024,estresse_pre_dencun_2024,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v2,0x469506e58d4d0d7abb476dd5c0a999d46723351f,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0x6b75d8af000000e20b7a7ddf000ba900b4009a80|0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6f0f6f033bf84e67f9c586db17eb8358dd3efabb747e2c4882f76ca330bd908e,6,1,0x188e9d00,0x86ec267f28c647b96e9dd806e75584e78b7de882f55449230ff7a7a44b52cd6d,8,1,0x188e9300,0x9d266e6df7818c75bd02733f8b2a52f135e42e1c852110bf3ce9f5998650a5ad,7,1,0x3593564c,7126308707965801,0.007126308707965801,0,4,"{""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":0,""0xdac17f958d2ee523a2206206994597c13d831ec7"":17833075}",0,0.000000000000000000,-7126308707965801,-0.007126308707965801,mixed_assets_requires_valuation,https://etherscan.io/tx/0x6f0f6f033bf84e67f9c586db17eb8358dd3efabb747e2c4882f76ca330bd908e,https://etherscan.io/tx/0x86ec267f28c647b96e9dd806e75584e78b7de882f55449230ff7a7a44b52cd6d,https://etherscan.io/tx/0x9d266e6df7818c75bd02733f8b2a52f135e42e1c852110bf3ce9f5998650a5ad
