audit_id,audit_priority,detection_event_id,dataset_id,split,detector,validation_status,semantic_evidence,protocols,pool_addresses,attacker_address,attacker_executor_address,economic_entity_addresses,attacker_front_hash,attacker_front_index,attacker_front_status,attacker_front_selector,attacker_back_hash,attacker_back_index,attacker_back_status,attacker_back_selector,victim_hash,victim_index,victim_status,victim_selector,attacker_gas_cost_wei,attacker_gas_cost_eth,attacker_native_value_out_wei,attacker_transfer_events,attacker_token_deltas_raw_json,weth_delta_wei,weth_delta_eth,weth_after_gas_wei,weth_after_gas_eth,economic_status,front_etherscan_url,back_etherscan_url,victim_etherscan_url
semantic__displacement__15823,1,15823,independent_sampled__validacao_2025_pre_pectra,validacao_2025_pre_pectra,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x1401e811f2e69327a1ed376dd4db540a325f42a3,,0x1401e811f2e69327a1ed376dd4db540a325f42a3,0x5ff011916f023163cb36f880095d668e1f5d41677c12d0316838596e639a5f03,96,1,0x095ea7b3,,,,,0xee456688a6483bfaf5343fb9fa086d94c9fc264185e4917c7b0557d021906577,97,0,0x095ea7b3,25921558553265,0.000025921558553265,0,0,{},,,,,insufficient_transfer_visibility,https://etherscan.io/tx/0x5ff011916f023163cb36f880095d668e1f5d41677c12d0316838596e639a5f03,,https://etherscan.io/tx/0xee456688a6483bfaf5343fb9fa086d94c9fc264185e4917c7b0557d021906577
semantic__displacement__15830,1,15830,independent_sampled__validacao_2025_pre_pectra,validacao_2025_pre_pectra,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0xdc927bd56cf9dfc2e3779c7e3d6d28da1c219969,,0xdc927bd56cf9dfc2e3779c7e3d6d28da1c219969,0x0deade6e0c154e18b87d4c276d703177c5d7beda43caffecac8e3a5f2339cb0a,153,1,0x8f0d6f17,,,,,0xb39d0ea26a6013a025098eddaa0a4ad50d24bb6e2af951b26a00a4e0eb74763e,154,0,0x8f0d6f17,24540224032350,0.000024540224032350,27760768744264686,0,{},,,,,insufficient_transfer_visibility,https://etherscan.io/tx/0x0deade6e0c154e18b87d4c276d703177c5d7beda43caffecac8e3a5f2339cb0a,,https://etherscan.io/tx/0xb39d0ea26a6013a025098eddaa0a4ad50d24bb6e2af951b26a00a4e0eb74763e
semantic__insertion__13,2,13,independent_sampled__validacao_2025_pre_pectra,validacao_2025_pre_pectra,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v3,0x7d4e22a6abbfe86f730b179d2b934c0981712f45,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387|0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x9caa731ac6983661d0fc6acb7990a4a1a3b0ed220b5481cd7210e834b127e4a6,94,1,0x2b607d4e,0xf8a46cad0edaabd4d09411bf680acf9bd2fe178085e6a600a4d4b6d31dfbbfee,96,1,0x2b667d4e,0x04531fed2b4fabfb629aec08e4849ad284c0939ea9618598e482eca5fc1b151b,95,1,0x0d5f0e3b,1038164107359005,0.001038164107359005,46,4,"{""0x25931894a86d47441213199621f1f2994e1c39aa"":16670262508307,""0xdac17f958d2ee523a2206206994597c13d831ec7"":3980149}",,,,,requires_token_valuation,https://etherscan.io/tx/0x9caa731ac6983661d0fc6acb7990a4a1a3b0ed220b5481cd7210e834b127e4a6,https://etherscan.io/tx/0xf8a46cad0edaabd4d09411bf680acf9bd2fe178085e6a600a4d4b6d31dfbbfee,https://etherscan.io/tx/0x04531fed2b4fabfb629aec08e4849ad284c0939ea9618598e482eca5fc1b151b
semantic__insertion__25,2,25,independent_sampled__validacao_2025_pre_pectra,validacao_2025_pre_pectra,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v2,0xfff8d5fff6ee3226fa2f5d7d5d8c3ff785be9c74,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387|0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x37be5827b2f8d292291affdb4cabda0b279c2215e61514555584ed02af99802f,1,1,0x2b8b3e26,0x6b501bc662d12fe180c869a7b7f6322e657a5089bd4410d71c80ba807a107170,3,1,0x2b78a254,0x831429f0cc0f6ad856f32724bcbd08968e5757bc0b4960370854cbbc8e3d0c2b,2,1,0x2213bc0b,81213926114668325,0.081213926114668322,22,10,"{""0x26e550ac11b26f78a04489d5f20f24e3559f7dd9"":-483992,""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":81222091286610066}",81222091286610066,0.081222091286610065,8165171941741,0.000008165171941741,mixed_assets_requires_valuation,https://etherscan.io/tx/0x37be5827b2f8d292291affdb4cabda0b279c2215e61514555584ed02af99802f,https://etherscan.io/tx/0x6b501bc662d12fe180c869a7b7f6322e657a5089bd4410d71c80ba807a107170,https://etherscan.io/tx/0x831429f0cc0f6ad856f32724bcbd08968e5757bc0b4960370854cbbc8e3d0c2b
semantic__insertion__91,2,91,independent_sampled__validacao_2025_pre_pectra,validacao_2025_pre_pectra,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v3,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0xa6ae57b1da8238cd149bc718c40578e4620b752c,0x00000000003b3cc22af3ae1eac0440bcee416b40,0x00000000003b3cc22af3ae1eac0440bcee416b40|0xa6ae57b1da8238cd149bc718c40578e4620b752c,0xd96c6c17a275581ae47c14f7713e31dc724741ab00fbb0a2a75adbd87a5d01fb,0,1,0x03ef7851,0xb8c78fc5d3507c58b84ee4239f5552a773cecd75c33639bc46c605d4f37a41f8,2,1,0x04ef7851,0x8e802578ddcafca985313756b2c7023848ce0d1493c171f8890896465b754e20,1,1,0x3593564c,253135682111513518,0.253135682111513494,0,4,"{""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"":-70,""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":275182109016710652}",275182109016710652,0.275182109016710641,22046426905197134,0.022046426905197133,mixed_assets_requires_valuation,https://etherscan.io/tx/0xd96c6c17a275581ae47c14f7713e31dc724741ab00fbb0a2a75adbd87a5d01fb,https://etherscan.io/tx/0xb8c78fc5d3507c58b84ee4239f5552a773cecd75c33639bc46c605d4f37a41f8,https://etherscan.io/tx/0x8e802578ddcafca985313756b2c7023848ce0d1493c171f8890896465b754e20
semantic__insertion__171,2,171,independent_sampled__validacao_2025_pre_pectra,validacao_2025_pre_pectra,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v2,0x034eed079f47da364b4e6d976693b0047f27e6e1,0x5134faef7c0042770b1520b8491bcac9e4c3361f,0xa455af07c6fbd19d5fdae55c938376357bb79d53,0x5134faef7c0042770b1520b8491bcac9e4c3361f|0xa455af07c6fbd19d5fdae55c938376357bb79d53,0xe0691090f83f0f33bb21a0e585281081d2d6c2deb93a45bcde7930fcc9ae86ed,0,1,0x00000000,0x4d28983fd32b6b1f4efcb7c959c16dd49e818c8bc4fab3127c00ae202b068b16,2,1,0x00000000,0x0c7ef41a97740f250018b55785ff3de39ad1b3ebc9abcf1bfe889058eb51de41,1,1,0x83800a8e,36348281977177040,0.036348281977177037,0,4,"{""0xafd502fd7d5f8700ac4b73aa8ed388101ccf4bdc"":1660158264759,""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":39617337778906888}",39617337778906888,0.039617337778906886,3269055801729848,0.003269055801729848,mixed_assets_requires_valuation,https://etherscan.io/tx/0xe0691090f83f0f33bb21a0e585281081d2d6c2deb93a45bcde7930fcc9ae86ed,https://etherscan.io/tx/0x4d28983fd32b6b1f4efcb7c959c16dd49e818c8bc4fab3127c00ae202b068b16,https://etherscan.io/tx/0x0c7ef41a97740f250018b55785ff3de39ad1b3ebc9abcf1bfe889058eb51de41
semantic__insertion__542,2,542,independent_sampled__validacao_2025_pre_pectra,validacao_2025_pre_pectra,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v3,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387|0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x0f5c2d75be064b5ea830d5ff5ea7f69dc4ed3b369e483e5caec983446e83d48f,0,1,0x2b60e055,0x0b3719da634a02ab061475de1d1b3d9fddb3d4878f0a85a4b4e222e1777e5ba3,2,1,0x2b66e055,0x2d8128102c4c33176da076a1a93823ef7bfa3fb0365292ef15e516848f65b08d,1,1,0x3593564c,29135417154592606,0.029135417154592606,14,6,"{""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"":100804918,""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":1195237858869250}",1195237858869250,0.001195237858869250,-27940179295723356,-0.027940179295723355,mixed_assets_requires_valuation,https://etherscan.io/tx/0x0f5c2d75be064b5ea830d5ff5ea7f69dc4ed3b369e483e5caec983446e83d48f,https://etherscan.io/tx/0x0b3719da634a02ab061475de1d1b3d9fddb3d4878f0a85a4b4e222e1777e5ba3,https://etherscan.io/tx/0x2d8128102c4c33176da076a1a93823ef7bfa3fb0365292ef15e516848f65b08d
semantic__insertion__549,2,549,independent_sampled__validacao_2025_pre_pectra,validacao_2025_pre_pectra,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v3,0xe0554a476a092703abdb3ef35c80e0d76d32939f,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387|0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x886f7b9a32316575f3666cd05fa081ad4a1ad55af967f5665885585911d187d0,1,1,0x2b60e055,0xf9462cf6dce6d72862ae6d8220fb22d2ef0fabb8f0a9be4502655d5d3946fe17,3,1,0x2b66e055,0xd407387a5b0ae2f4141c1aec85777778e6efb235238bcadbca69cbdb0562fc25,2,1,0x0d5f0e3b,14024800935294076,0.014024800935294075,230,6,"{""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"":42750293,""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":2213823712854017}",2213823712854017,0.002213823712854017,-11810977222440059,-0.011810977222440060,mixed_assets_requires_valuation,https://etherscan.io/tx/0x886f7b9a32316575f3666cd05fa081ad4a1ad55af967f5665885585911d187d0,https://etherscan.io/tx/0xf9462cf6dce6d72862ae6d8220fb22d2ef0fabb8f0a9be4502655d5d3946fe17,https://etherscan.io/tx/0xd407387a5b0ae2f4141c1aec85777778e6efb235238bcadbca69cbdb0562fc25
semantic__insertion__590,2,590,independent_sampled__validacao_2025_pre_pectra,validacao_2025_pre_pectra,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v2,0xfdde975c171e27f3cc73142df550be0eb0750e5b,0xe9a96e69d28a6f7cbf128521bfc0c4878a0dccfb,0x38b6d3a6acedc2d1de2c48d8cfed710fd58be5d6,0x38b6d3a6acedc2d1de2c48d8cfed710fd58be5d6|0xe9a96e69d28a6f7cbf128521bfc0c4878a0dccfb,0x6775e58f8c4fb3cc29378c2c4192982c7c785ae8a86e2423134d9d653a7e0717,0,1,0x677b098b,0x19421b111c0bb4b6bd17db4def0cb9aedb8113b78f10336a9e9418307633e8ba,2,1,0x677b098b,0x3fbf20515fdd664468776d0802619d5ad710d0ed6e50cdbfc2519e9f6f46f5cb,1,1,0x3593564c,16268015360167193,0.016268015360167191,0,9,"{""0x421b05cf5ce28cb7347e73e2278e84472f0e4a88"":0,""0x53ad5f5cc7473cc3be85c61a0b54159b473091b7"":332140472518575,""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":18727207186726912}",18727207186726912,0.018727207186726911,2459191826559719,0.002459191826559719,mixed_assets_requires_valuation,https://etherscan.io/tx/0x6775e58f8c4fb3cc29378c2c4192982c7c785ae8a86e2423134d9d653a7e0717,https://etherscan.io/tx/0x19421b111c0bb4b6bd17db4def0cb9aedb8113b78f10336a9e9418307633e8ba,https://etherscan.io/tx/0x3fbf20515fdd664468776d0802619d5ad710d0ed6e50cdbfc2519e9f6f46f5cb
semantic__insertion__614,2,614,independent_sampled__validacao_2025_pre_pectra,validacao_2025_pre_pectra,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v2,0x27fd0857f0ef224097001e87e61026e39e1b04d1,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x1f2f10d1c40777ae1da742455c65828ff36df387,0x1f2f10d1c40777ae1da742455c65828ff36df387|0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x478d94657b16e88776c459a3ae14d6e199f377074e15b04f64e1c5639a9d7545,1,1,0x2b4a96d9,0x89885166d97cf29b8b651fa1ac701642c97934a68b4a243895b5fba741f1af76,3,1,0x2b2f5c04,0x2014a1948ede3d0a92fa3df5e0f55c2313efe1854a9b6b572f16d0ebf1ad3aab,2,1,0x8100fc13,7758740963125960,0.007758740963125960,454,14,"{""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"":0,""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":7917077225618311,""0xf1f955016ecbcd7321c7266bccfb96c68ea5e49b"":12836174519897211}",7917077225618311,0.007917077225618310,158336262492351,0.000158336262492351,mixed_assets_requires_valuation,https://etherscan.io/tx/0x478d94657b16e88776c459a3ae14d6e199f377074e15b04f64e1c5639a9d7545,https://etherscan.io/tx/0x89885166d97cf29b8b651fa1ac701642c97934a68b4a243895b5fba741f1af76,https://etherscan.io/tx/0x2014a1948ede3d0a92fa3df5e0f55c2313efe1854a9b6b572f16d0ebf1ad3aab
semantic__insertion__802,2,802,independent_sampled__validacao_2025_pre_pectra,validacao_2025_pre_pectra,insertion,confirmed,"Estrutura sandwich confirmada: transações consecutivas, mesmo agente nas pernas externas, mesmo pool, front e vítima na mesma direção e back na direção oposta. O resultado líquido após custos será calculado em etapa própria.",uniswap_v2,0xcc0fcd959871e69f84fe9464c629f327941b655b,0xd672418ab099fbdfbcb212c33a7f9d811e5cba26,0xbadc0de76438f9524d42c219b390636196bfbdfc,0xbadc0de76438f9524d42c219b390636196bfbdfc|0xd672418ab099fbdfbcb212c33a7f9d811e5cba26,0x441eede0d29d86f851e1a9eb55034a05ae58a17b61120e16fee0d94dcdcf12d3,21,1,0x69277b67,0x594817b2e5f063cec79b09279deee1ecfb7f92e26fc1095c5aa2347f3a14d40d,23,1,0x69277b67,0x06d298d62e93aeb5daf881f82228e969fbd78b3b8b79c470040d40ea08f9be71,22,1,0x8803dbee,2516246346875483,0.002516246346875483,0,4,"{""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":4257135026624103,""0xea7b7dc089c9a4a916b5a7a37617f59fd54e37e4"":1}",4257135026624103,0.004257135026624103,1740888679748620,0.001740888679748620,mixed_assets_requires_valuation,https://etherscan.io/tx/0x441eede0d29d86f851e1a9eb55034a05ae58a17b61120e16fee0d94dcdcf12d3,https://etherscan.io/tx/0x594817b2e5f063cec79b09279deee1ecfb7f92e26fc1095c5aa2347f3a14d40d,https://etherscan.io/tx/0x06d298d62e93aeb5daf881f82228e969fbd78b3b8b79c470040d40ea08f9be71
