audit_id,detection_event_id,split,detector,semantic_status,manual_label,manual_type,evidence_quality,reason_codes,notes,reviewer,reviewed_at_utc
semantic__displacement__349,349,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 349: atacante no índice 6 antes da vítima no índice 7, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x404b13667226f69ad328190cb461892b65f6354e. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__351,351,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 351: atacante no índice 9 antes da vítima no índice 10, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x404b13667226f69ad328190cb461892b65f6354e. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__357,357,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 357: atacante no índice 14 antes da vítima no índice 15, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x404b13667226f69ad328190cb461892b65f6354e. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__361,361,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 361: atacante no índice 17 antes da vítima no índice 18, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x404b13667226f69ad328190cb461892b65f6354e. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__362,362,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 362: atacante no índice 18 antes da vítima no índice 19, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x404b13667226f69ad328190cb461892b65f6354e. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__366,366,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 366: atacante no índice 23 antes da vítima no índice 24, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x404b13667226f69ad328190cb461892b65f6354e. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__insertion__424,424,transicao_dencun_2024,insertion,confirmed,confirmado,insertion,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 424: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0x98409d8ca9629fbe01ab1b914ebf304175e384c8 (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__446,446,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 446: atacante no índice 9 antes da vítima no índice 10, mesmo seletor, similaridade de calldata 0.812 e pool comum 0xdb9580b93e4c6f126f74db3a59166a39dda532cd. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__448,448,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 448: atacante no índice 16 antes da vítima no índice 17, mesmo seletor, similaridade de calldata 0.812 e pool comum 0xdb9580b93e4c6f126f74db3a59166a39dda532cd. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__insertion__458,458,transicao_dencun_2024,insertion,confirmed,confirmado,insertion,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 458: índices 5 < 6 < 7, mesmo agente nas pernas externas, pool 0x31c0ba10e4e12be6cdceb612e5e829d977532bfc (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__insertion__469,469,transicao_dencun_2024,insertion,confirmed,confirmado,insertion,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 469: índices 12 < 13 < 14, mesmo agente nas pernas externas, pool 0x80ed1b41476b95fb47830825b65fd3bf59f6a348 (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__insertion__474,474,transicao_dencun_2024,insertion,confirmed,confirmado,insertion,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 474: índices 4 < 5 < 6, mesmo agente nas pernas externas, pool 0xb2fb04a19a4fa77eb946f6a51ae9e2641475ee65 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.001129034 WETH após 0.011494545 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__511,511,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 511: atacante no índice 3 antes da vítima no índice 4, mesmo seletor, similaridade de calldata 0.929 e pool comum 0xa94fcc433fd2cee1eae987f1ddb7b5ea3f05c1ce. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__512,512,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 512: atacante no índice 5 antes da vítima no índice 6, mesmo seletor, similaridade de calldata 0.929 e pool comum 0xa94fcc433fd2cee1eae987f1ddb7b5ea3f05c1ce. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__625,625,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 625: atacante no índice 1 antes da vítima no índice 2, mesmo seletor, similaridade de calldata 1.000 e pool comum 0xf232c824470749629e6a047c1ee0654c75f2c730. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__722,722,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 722: atacante no índice 132 antes da vítima no índice 133, mesmo seletor, similaridade de calldata 0.900 e pool comum 0x5ce2c2afae1b27dd2b623f4cbcf84f07f47856ba. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__insertion__771,771,transicao_dencun_2024,insertion,confirmed,confirmado,insertion,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 771: índices 52 < 53 < 54, mesmo agente nas pernas externas, pool 0xdae6d9662c4904026ac311a5fdc8917fdc51971a (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.000265929 WETH após 0.004205806 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__844,844,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 844: atacante no índice 3 antes da vítima no índice 4, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__846,846,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 846: atacante no índice 5 antes da vítima no índice 6, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__849,849,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 849: atacante no índice 8 antes da vítima no índice 9, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__854,854,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 854: atacante no índice 13 antes da vítima no índice 14, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__857,857,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 857: atacante no índice 14 antes da vítima no índice 15, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__883,883,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 883: atacante no índice 46 antes da vítima no índice 47, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__908,908,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 908: atacante no índice 78 antes da vítima no índice 79, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__912,912,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 912: atacante no índice 82 antes da vítima no índice 83, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__913,913,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 913: atacante no índice 83 antes da vítima no índice 84, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__914,914,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 914: atacante no índice 84 antes da vítima no índice 85, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__917,917,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 917: atacante no índice 86 antes da vítima no índice 87, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__919,919,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 919: atacante no índice 88 antes da vítima no índice 89, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__923,923,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 923: atacante no índice 92 antes da vítima no índice 93, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__926,926,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 926: atacante no índice 94 antes da vítima no índice 95, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__929,929,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 929: atacante no índice 96 antes da vítima no índice 97, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x088f76f2e59958d9e72a24ccd87729774da4362a. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__insertion__987,987,transicao_dencun_2024,insertion,confirmed,confirmado,insertion,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 987: índices 0 < 1 < 2, mesmo agente nas pernas externas, pool 0x7054b0f980a7eb5b3a6b3446f3c947d80162775c (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.000127946 WETH após 0.006222193 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__insertion__1001,1001,transicao_dencun_2024,insertion,confirmed,confirmado,insertion,alta,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|fluxo_econômico_compatível|weth_superior_ao_gás,"Sandwich confirmado no evento 1001: índices 2 < 3 < 4, mesmo agente nas pernas externas, pool 0x6ef2445ce0aef470c5ace507516e50c0a77e3802 (uniswap_v2), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Superávit observável de 0.012021048 WETH após 0.010232759 ETH de gás. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__insertion__1023,1023,transicao_dencun_2024,insertion,confirmed,confirmado,insertion,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|múltiplos_ativos_sem_valoração,"Sandwich confirmado no evento 1023: índices 1 < 2 < 3, mesmo agente nas pernas externas, pool 0x14d725edb1299ff560d96f42462f0234b65b00af (uniswap_v3), front e vítima na mesma direção e back na direção oposta; as três transações foram executadas com sucesso. Há múltiplos ativos residuais; a rentabilidade líquida ainda exige valoração. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__1100,1100,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool,"Displacement provável no evento 1100: atacante no índice 6 antes da vítima no índice 7, mesmo seletor, similaridade de calldata 0.929 e pool comum 0x09802473adcd0cbe56854d82de6f7daf009f992b. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__1107,1107,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 1107: atacante no índice 14 antes da vítima no índice 15, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x09802473adcd0cbe56854d82de6f7daf009f992b. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
semantic__displacement__1160,1160,transicao_dencun_2024,displacement,probable,provável,displacement,média,semântica_compatível|ordem_no_bloco_compatível|mesmo_pool|chamada_idêntica,"Displacement provável no evento 1160: atacante no índice 4 antes da vítima no índice 5, mesmo seletor, similaridade de calldata 1.000 e pool comum 0x51715b214c9f135755e0707589a27f9cd30e66d3. Status atacante=1 e vítima=1. Não há efeito adverso suficiente para confirmação estrita sem evidência adicional de mempool/causalidade. Decisão produzida pelo protocolo de adjudicação assistida.",Marcelo Corni Alves,2026-09-21T00:35:01.524772+00:00
