audit_id,audit_priority,detection_event_id,dataset_id,split,detector,validation_status,semantic_evidence,protocols,pool_addresses,attacker_address,attacker_executor_address,economic_entity_addresses,attacker_front_hash,attacker_front_index,attacker_front_status,attacker_front_selector,attacker_back_hash,attacker_back_index,attacker_back_status,attacker_back_selector,victim_hash,victim_index,victim_status,victim_selector,attacker_gas_cost_wei,attacker_gas_cost_eth,attacker_native_value_out_wei,attacker_transfer_events,attacker_token_deltas_raw_json,weth_delta_wei,weth_delta_eth,weth_after_gas_wei,weth_after_gas_eth,economic_status,front_etherscan_url,back_etherscan_url,victim_etherscan_url
semantic__displacement__10280,1,10280,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0xfb5b7aca325565ab66678abcae4516941ffec13d,,0xfb5b7aca325565ab66678abcae4516941ffec13d,0xc6f0319c609f1c70757a6b4af328c599ae9f85010a3e111404f770787123f4d3,11,1,0x0162e2d0,,,,,0x19275f9e321a53f8897b7872f87b0ebaa5ecfcd3f12965ad83676de72d73ce4a,12,0,0x0162e2d0,2396709531028011,0.002396709531028011,51999999999999999,1,"{""0xf8ab70866625c09b1c875e048e8a40f691292381"":1073333333333030000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xc6f0319c609f1c70757a6b4af328c599ae9f85010a3e111404f770787123f4d3,,https://etherscan.io/tx/0x19275f9e321a53f8897b7872f87b0ebaa5ecfcd3f12965ad83676de72d73ce4a
semantic__displacement__11149,1,11149,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x61ef5f20cbf26afe3b014b08aa5faebb2fc32403,,0x61ef5f20cbf26afe3b014b08aa5faebb2fc32403,0xe8c04487ccdbfa83c255ad3c508cadca4d2717d6a51fef7f67cca4599835fc0f,15,1,0x0162e2d0,,,,,0x6eda28720807049e6a00ef495c9de2b72b57ffcae53c572d901feb64354a0319,16,0,0x0162e2d0,775180095643096,0.000775180095643096,354985100000000000,1,"{""0xf1e48f1c72b44913aa7a6128aff240df5d83c39e"":12000000000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xe8c04487ccdbfa83c255ad3c508cadca4d2717d6a51fef7f67cca4599835fc0f,,https://etherscan.io/tx/0x6eda28720807049e6a00ef495c9de2b72b57ffcae53c572d901feb64354a0319
semantic__displacement__12208,1,12208,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0xc68ca22158723e1c53f7c4604532bdc25b4ee0c0,,0xc68ca22158723e1c53f7c4604532bdc25b4ee0c0,0x568cee11e2b9a886e5fe194bf598b0a95cb2528509543284d32f221e4c40126a,34,1,0x0162e2d0,,,,,0x3a4e73a373650a8f8408abb7f448c949909c1da78eed7fb2f849709007eb6d8f,35,0,0x0162e2d0,1098951224230838,0.001098951224230838,245000000000000000,1,"{""0x69420ead81514b283d49594a35fcc7dfe0036fa1"":6562764000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x568cee11e2b9a886e5fe194bf598b0a95cb2528509543284d32f221e4c40126a,,https://etherscan.io/tx/0x3a4e73a373650a8f8408abb7f448c949909c1da78eed7fb2f849709007eb6d8f
semantic__displacement__14129,1,14129,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0xdefa8eec550742bc117168e834fbcc4d0dd3c23b,,0xdefa8eec550742bc117168e834fbcc4d0dd3c23b,0x78b471c273084cb9fecb694d0cb37c7ac301bd443abe30673f4bd24a1a7bed60,130,1,0x98b2165d,,,,,0xa850c022cbd7882bb8c8eb1680de6e4107e281cb499b4b4fc7a879818e263f7f,131,0,0x98b2165d,1497430936447908,0.001497430936447908,0,0,{},,,,,insufficient_transfer_visibility,https://etherscan.io/tx/0x78b471c273084cb9fecb694d0cb37c7ac301bd443abe30673f4bd24a1a7bed60,,https://etherscan.io/tx/0xa850c022cbd7882bb8c8eb1680de6e4107e281cb499b4b4fc7a879818e263f7f
semantic__displacement__14285,1,14285,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x4a42b47cc55a71dad06e368fbceea65a1835bf7a,,0x4a42b47cc55a71dad06e368fbceea65a1835bf7a,0x14ef09e93734cc1ef983c47cff99fcc504bb27677e284e6ff91816e0d7c5dd33,66,1,0x0162e2d0,,,,,0x586bbaf948aa3f3fe6bc4e6b0a37e3a5d069c93836a677341a10ed36769154b5,67,0,0x0162e2d0,952103365474429,0.000952103365474429,199900000000000000,1,"{""0x884202270cd0347bdb9abe12dda9d3f3452f028b"":4111008132253340563}",,,,,requires_token_valuation,https://etherscan.io/tx/0x14ef09e93734cc1ef983c47cff99fcc504bb27677e284e6ff91816e0d7c5dd33,,https://etherscan.io/tx/0x586bbaf948aa3f3fe6bc4e6b0a37e3a5d069c93836a677341a10ed36769154b5
semantic__displacement__15436,1,15436,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 0.857.,,,0x95a8bbd93cbde2c9a8385e16616ee41227bd4a4f,,0x95a8bbd93cbde2c9a8385e16616ee41227bd4a4f,0xe3fe5abc2682ed71592ca8f60a280be888f8bec4e12cf52f3e47ed8bf8cd3068,66,1,0x0162e2d0,,,,,0xcd0cbda8361d064abd46d72b7aadf23d39e6f50f999d3c7a6543881da275df36,67,0,0x0162e2d0,3131129412847161,0.003131129412847161,200000000000000000,1,"{""0xed090248d02715ef9b88d4d6b1e9434f7f8f640a"":1323063916253355289}",,,,,requires_token_valuation,https://etherscan.io/tx/0xe3fe5abc2682ed71592ca8f60a280be888f8bec4e12cf52f3e47ed8bf8cd3068,,https://etherscan.io/tx/0xcd0cbda8361d064abd46d72b7aadf23d39e6f50f999d3c7a6543881da275df36
semantic__displacement__15900,1,15900,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x7c73daf5b53777019a7fab1d07fdd54c011e68f3,,0x7c73daf5b53777019a7fab1d07fdd54c011e68f3,0xf5aa182b80e96fb95699ea7476df479d1e28cb05ea6b8ed279bb74f347fbd8fe,30,1,0x0162e2d0,,,,,0x6fd314d38db4b714d07b265fcec302e29e4ee559c05fa43af1063aed37f68c31,31,0,0x0162e2d0,1794009029416873,0.001794009029416873,204000000000000000,1,"{""0xc177a19e4c0b4cf9bd5a56f67be05fc60d438e10"":75000000000000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0xf5aa182b80e96fb95699ea7476df479d1e28cb05ea6b8ed279bb74f347fbd8fe,,https://etherscan.io/tx/0x6fd314d38db4b714d07b265fcec302e29e4ee559c05fa43af1063aed37f68c31
semantic__displacement__16827,1,16827,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0xdd50676f81f607fd8ba7ed3187ddf172db174cd3,,0xdd50676f81f607fd8ba7ed3187ddf172db174cd3,0x5213f051ac9c5fdf88ca03880dce4a98c22a44f3b6633e75f6ae45b8081cbfac,147,1,0x8f0d6f17,,,,,0x1ae1b7a420f98936adf29ab7f0847cbb47d44acc82936638f881163084384770,148,0,0x8f0d6f17,169711571793882,0.000169711571793882,201559085093538,0,{},,,,,insufficient_transfer_visibility,https://etherscan.io/tx/0x5213f051ac9c5fdf88ca03880dce4a98c22a44f3b6633e75f6ae45b8081cbfac,,https://etherscan.io/tx/0x1ae1b7a420f98936adf29ab7f0847cbb47d44acc82936638f881163084384770
semantic__displacement__17871,1,17871,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 0.885.,,,0xf7cec8c63dc609a85e0b2ce79c8fdc25b774689e,,0xf7cec8c63dc609a85e0b2ce79c8fdc25b774689e,0x80967c8c412d78e5b60f726c9a5ed1f240471380d25773ecf8f30a06007f0f3c,97,1,0x3593564c,,,,,0x4328a75a95f5e2f697a7b9b3bbd463730fcf7caa151d430efe29664b947d3b53,98,0,0x3593564c,3962483835132393,0.003962483835132393,0,1,"{""0x375e104af98872e5b4fe951919e504a47db1757c"":-50000000000000000}",,,,,requires_token_valuation,https://etherscan.io/tx/0x80967c8c412d78e5b60f726c9a5ed1f240471380d25773ecf8f30a06007f0f3c,,https://etherscan.io/tx/0x4328a75a95f5e2f697a7b9b3bbd463730fcf7caa151d430efe29664b947d3b53
semantic__displacement__19556,1,19556,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 0.933.,,,0x15652636f3898f550b257b89926d5566821c32e1,,0x15652636f3898f550b257b89926d5566821c32e1,0xb360a50dc936da3a940bc1f58a2a7c4f3a8ef5bf6bd23132631c08a21e404c59,9,1,0x2e378115,,,,,0xc84d97960f33a1a14c6fb094c85d2357cee86a9c8868293bb0a97c6b74df7545,10,0,0x2e378115,399633454114911,0.000399633454114911,0,1,"{""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":-99050604760870333}",-99050604760870333,-0.099050604760870339,-99450238214985244,-0.099450238214985248,no_weth_surplus_after_gas,https://etherscan.io/tx/0xb360a50dc936da3a940bc1f58a2a7c4f3a8ef5bf6bd23132631c08a21e404c59,,https://etherscan.io/tx/0xc84d97960f33a1a14c6fb094c85d2357cee86a9c8868293bb0a97c6b74df7545
semantic__displacement__19788,1,19788,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x1d9e88bcb0f6184cdf41205d33a72157c7c86b3f,,0x1d9e88bcb0f6184cdf41205d33a72157c7c86b3f,0xb040f23192a5a53e5cff559c58b5572891c3e703ba017ea88f32372d64434323,23,1,0x0162e2d0,,,,,0x3e288dedd5736b0c2f6a4a728ca32b4728fd4be64d828a83aeb5dff815b01277,24,0,0x0162e2d0,971854685305115,0.000971854685305115,71110000000000000,1,"{""0x69a48b621e7d7d70ca2e7cf1ec5277a615152cea"":1721909623994711246}",,,,,requires_token_valuation,https://etherscan.io/tx/0xb040f23192a5a53e5cff559c58b5572891c3e703ba017ea88f32372d64434323,,https://etherscan.io/tx/0x3e288dedd5736b0c2f6a4a728ca32b4728fd4be64d828a83aeb5dff815b01277
semantic__displacement__20109,1,20109,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x6b056837e1968e495d05d7cc0114e9693d2c9002,,0x6b056837e1968e495d05d7cc0114e9693d2c9002,0x7d0a59d833e911bc0e139c9adcd489affe0a78b9f4d1ed13e03a1f91d4cb95ae,33,1,0xc9807539,,,,,0x81662ed5880a8c7357d9ac091a16896d4a178a059da6e39cbd92fcc81d7df480,34,0,0xc9807539,1543530442684059,0.001543530442684059,0,0,{},,,,,insufficient_transfer_visibility,https://etherscan.io/tx/0x7d0a59d833e911bc0e139c9adcd489affe0a78b9f4d1ed13e03a1f91d4cb95ae,,https://etherscan.io/tx/0x81662ed5880a8c7357d9ac091a16896d4a178a059da6e39cbd92fcc81d7df480
semantic__displacement__20148,1,20148,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x4a4e392290a382c9d2754e5dca8581ea1893db5d,,0x4a4e392290a382c9d2754e5dca8581ea1893db5d,0xa2c90c21b8cf6e3a31c4e0cc47849721b14f4c6ec64201d59f3fd8ce03192da0,79,1,0x2e378115,,,,,0xed66ce537ab82909104f3d8b092024bfff07c84063699481c950c520d5dd3488,80,0,0x2e378115,281105339521536,0.000281105339521536,0,1,"{""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":-69986956825468820550}",-69986956825468820550,-69.986956825468823240,-69987237930808342086,-69.987237930808348096,no_weth_surplus_after_gas,https://etherscan.io/tx/0xa2c90c21b8cf6e3a31c4e0cc47849721b14f4c6ec64201d59f3fd8ce03192da0,,https://etherscan.io/tx/0xed66ce537ab82909104f3d8b092024bfff07c84063699481c950c520d5dd3488
semantic__displacement__21764,1,21764,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x147b12c06d9e8e3837280f783fd8070848d4412e,,0x147b12c06d9e8e3837280f783fd8070848d4412e,0x19e2692d7ae6719be17b309dc2f5846c354b541da3c40a71fb3bcf773c499198,23,1,0x2e378115,,,,,0x35e4777c4a535619d42b4f29ce450a6bf86e8bff02ad1c1b376223529a56f2e9,24,0,0x2e378115,341853629142528,0.000341853629142528,0,1,"{""0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2"":-1400728841249582160}",-1400728841249582160,-1.400728841249582191,-1401070694878724688,-1.401070694878724598,no_weth_surplus_after_gas,https://etherscan.io/tx/0x19e2692d7ae6719be17b309dc2f5846c354b541da3c40a71fb3bcf773c499198,,https://etherscan.io/tx/0x35e4777c4a535619d42b4f29ce450a6bf86e8bff02ad1c1b376223529a56f2e9
semantic__displacement__21774,1,21774,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x15652636f3898f550b257b89926d5566821c32e1,,0x15652636f3898f550b257b89926d5566821c32e1,0xc216916cb2629adebfbdd491143e4f79c90df33d11681e43400df88bfd65111a,20,1,0x2e378115,,,,,0x3cf019f4f598b4fe85d7d9fea7666401a380469dd5506fadfb4b4d76c5f5fd5a,21,0,0x2e378115,338933080481030,0.000338933080481030,0,1,"{""0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48"":-328336768}",,,,,requires_token_valuation,https://etherscan.io/tx/0xc216916cb2629adebfbdd491143e4f79c90df33d11681e43400df88bfd65111a,,https://etherscan.io/tx/0x3cf019f4f598b4fe85d7d9fea7666401a380469dd5506fadfb4b4d76c5f5fd5a
semantic__displacement__23725,1,23725,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x84a36d2c3d2078c560ff7b62815138a16671b549,,0x84a36d2c3d2078c560ff7b62815138a16671b549,0xce58b41847defd3dc52343eb9c1c8c9b08d7fb50efc6bd08103bd6d7a467fb0a,97,1,0x2e378115,,,,,0x7fbf4c33ce6d28659c066cc003a338627c7d9ee34fef19804636edd3fe307d41,98,0,0x2e378115,606870086820327,0.000606870086820327,0,1,"{""0x2260fac5e5542a773aa44fbcfedf7c193bc2c599"":-81404011}",,,,,requires_token_valuation,https://etherscan.io/tx/0xce58b41847defd3dc52343eb9c1c8c9b08d7fb50efc6bd08103bd6d7a467fb0a,,https://etherscan.io/tx/0x7fbf4c33ce6d28659c066cc003a338627c7d9ee34fef19804636edd3fe307d41
semantic__displacement__25421,1,25421,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 0.800.,,,0x77b8a1a49512c2b0bcd0c188ebd410f1aefbaafc,,0x77b8a1a49512c2b0bcd0c188ebd410f1aefbaafc,0x2426812e75d2d84ba4bc6584c1d1dba00d4b429f1d1d5273fbaa5a40f74696b7,36,1,0x3593564c,,,,,0x3154627c858c8a172c0f6bbdddd37020679aa3b03d48fac4ed81020a650b27a0,37,0,0x3593564c,2254699899916380,0.002254699899916380,20000000000000000,1,"{""0x20485641350a3ca182d84199b7b3f679f03703bf"":312055678382838851}",,,,,requires_token_valuation,https://etherscan.io/tx/0x2426812e75d2d84ba4bc6584c1d1dba00d4b429f1d1d5273fbaa5a40f74696b7,,https://etherscan.io/tx/0x3154627c858c8a172c0f6bbdddd37020679aa3b03d48fac4ed81020a650b27a0
semantic__displacement__27005,1,27005,independent_sampled__treino_2024_pos_dencun,treino_2024_pos_dencun,displacement,confirmed,Atacante anterior executou com sucesso e a vítima falhou; mesmo seletor e similaridade de calldata 1.000.,,,0x8d7494a3b086258925e550b5fe9281f7f7a094ee,,0x8d7494a3b086258925e550b5fe9281f7f7a094ee,0xc3cb22ce6523f42fc21ed6f42a7c9ab74a176dba769685b0987dc073d354acee,1,1,0x0162e2d0,,,,,0x5e75bb7b63efae0a4a83b24f850e4e14fb8bfc77dea5f52c82f81f359eef37a2,2,0,0x0162e2d0,2853286370574750,0.002853286370574750,51200000000000000,1,"{""0xe40f792bbb63da7762d74eb3c63b1d83c4f29fb5"":1978713638722460689369991}",,,,,requires_token_valuation,https://etherscan.io/tx/0xc3cb22ce6523f42fc21ed6f42a7c9ab74a176dba769685b0987dc073d354acee,,https://etherscan.io/tx/0x5e75bb7b63efae0a4a83b24f850e4e14fb8bfc77dea5f52c82f81f359eef37a2
